    39    11     9  1.174E-08        1061.12383000   114.54         35.39528  1.0
    40    11     8  6.769E-08        1120.71482100   114.54         37.38302  1.0
    41    12     8  1.987E-08        1179.87901900   117.38         39.35653  1.0
    42    14    12  1.738E-08        1406.37212560   184.87         46.91152  1.0
    43    14    10  9.225E-08        1466.80713300   184.87         48.92742  1.0
    44    15    10  2.635E-08        1525.13064800   187.67         50.87288  1.0
    45    17    15  2.367E-08        1751.25461600   271.72         58.41557  1.0
    46    17    13  1.199E-07        1812.40525800   271.72         60.45533  1.0
    47    18    13  3.369E-08        1870.01770900   274.48         62.37708  1.0
    48    20    18  3.081E-08        2095.77757570   375.06         69.90762  1.0
    49    20    16  1.514E-07        2157.57777300   375.06         71.96905  1.0
    50    21    16  4.212E-08        2214.54594550   377.80         73.86930  1.0
    51    23    21  3.901E-08        2439.91281060   494.89         81.38673  1.0
    52    23    19  1.878E-07        2502.32402100   494.89         83.46854  1.0
    53    24    19  5.190E-08        2558.68742990   497.60         85.34863  1.0
    54    26    24  4.853E-08        2783.61892910   631.19         92.85153  1.0
    55    26    22  2.301E-07        2846.61691290   631.19         94.95292  1.0
    56    27    22  6.331E-08        2902.40072790   633.87         96.81367  1.0
    57    29    27  5.963E-08        3126.84834750   783.93        104.30043  1.0
    58    29    25  2.797E-07        3190.41687330   783.93        106.42085  1.0
    59    30    25  7.668E-08        3245.63825740   786.58        108.26284  1.0
    60    32    30  7.265E-08        3469.55035060   953.10        115.73174  1.0
    61    32    28  3.378E-07        3533.67812540   953.10        117.87081  1.0
    62    33    28  9.237E-08        3588.34930510   955.72        119.69445  1.0
    63    35    33  8.792E-08        3811.67249530  1138.65        127.14371  1.0
    64    35    31  4.059E-07        3876.35140570  1138.65        129.30116  1.0
    65    36    31  1.108E-07        3930.48143010  1141.25        131.10675  1.0
    66    38    36  1.059E-07        4153.16132720  1340.57        138.53455  1.0
    67    38    34  4.859E-07        4218.38540500  1340.57        140.71019  1.0
    68    39    34  1.323E-07        4271.98118020  1343.14        142.49795  1.0
    69    41    39  1.269E-07        4493.96277340  1558.82        149.90246  1.0
    70    41    37  5.795E-07        4559.72755180  1558.82        152.09614  1.0
    71    42    37  1.576E-07        4612.79448530  1561.36        153.86626  1.0
    72    44    42  1.515E-07        4834.02237090  1793.36        161.24563  1.0
    73    44    40  6.891E-07        4900.32446700  1793.36        163.45723  1.0
    74    45    40  1.871E-07        4952.86688510  1795.88        165.20986  1.0
    75    47    45  1.803E-07        5173.28540620  2044.16        172.56223  1.0
    76    47    43  8.168E-07        5240.12224000  2044.16        174.79166  1.0
    77    48    43  2.214E-07        5292.14366900  2046.66        176.52691  1.0
! NUMBER OF COLLISION PARTNERS
 1
! Partner 1, collisions between:
1  'H2 = He + O2 collision rates of Lique 2010, J. Chem. Phys., 132, 044311'
! Number of collisional transitions
 630
! Number of collisional temperatures
 13
! TEMPERATURES
    5.0   10.0   15.0   20.0   30.0   50.0   75.0  100.0  150.0  200.0  250.0  300.0  350.0
! TRANS Upper  Lower  Rates [cm3 s-1]
    1    2    1  5.49E-12  6.56E-12  6.94E-12  7.27E-12  8.01E-12  9.45E-12  1.08E-11  1.18E-11  1.29E-11  1.36E-11  1.41E-11  1.45E-11  1.48E-11
    2    3    2  2.02E-11  2.25E-11  2.26E-11  2.30E-11  2.44E-11  2.80E-11  3.17E-11  3.44E-11  3.76E-11  3.96E-11  4.10E-11  4.21E-11  4.30E-11
    3    3    1  1.47E-12  1.48E-12  1.19E-12  9.57E-13  6.56E-13  3.75E-13  2.30E-13  1.60E-13  9.55E-14  6.68E-14  5.13E-14  4.19E-14  3.58E-14
    4    5    2  2.43E-11  2.56E-11  2.68E-11  2.79E-11  3.00E-11  3.37E-11  3.72E-11  3.97E-11  4.28E-11  4.47E-11  4.61E-11  4.73E-11  4.82E-11
    5    5    3  3.48E-12  3.16E-12  3.03E-12  2.98E-12  3.03E-12  3.42E-12  4.09E-12  4.76E-12  5.90E-12  6.74E-12  7.38E-12  7.87E-12  8.27E-12
    6    5    1  1.91E-12  1.82E-12  1.78E-12  1.77E-12  1.83E-12  2.10E-12  2.53E-12  2.95E-12  3.66E-12  4.18E-12  4.57E-12  4.87E-12  5.11E-12
    7    5    4  1.10E-12  1.30E-12  1.41E-12  1.51E-12  1.72E-12  2.25E-12  3.05E-12  3.90E-12  5.55E-12  6.96E-12  8.12E-12  9.09E-12  9.89E-12
    8    6    2  1.02E-11  1.08E-11  1.11E-11  1.15E-11  1.22E-11  1.38E-11  1.55E-11  1.69E-11  1.90E-11  2.04E-11  2.15E-11  2.23E-11  2.30E-11
    9    6    3  1.61E-11  1.75E-11  1.84E-11  1.93E-11  2.08E-11  2.35E-11  2.61E-11  2.80E-11  3.06E-11  3.22E-11  3.34E-11  3.43E-11  3.52E-11
   10    6    1  6.66E-14  6.55E-14  6.69E-14  6.36E-14  5.29E-14  3.58E-14  2.40E-14  1.74E-14  1.08E-14  7.58E-15  5.77E-15  4.64E-15  3.89E-15
   11    6    5  4.94E-12  6.16E-12  6.94E-12  7.50E-12  8.42E-12  1.01E-11  1.21E-11  1.39E-11  1.68E-11  1.90E-11  2.07E-11  2.21E-11  2.33E-11
   12    6    4  4.83E-12  6.16E-12  7.01E-12  7.60E-12  8.54E-12  1.01E-11  1.18E-11  1.32E-11  1.53E-11  1.67E-11  1.77E-11  1.85E-11  1.92E-11
   13    4    2  9.60E-12  8.89E-12  8.63E-12  8.59E-12  8.83E-12  9.96E-12  1.17E-11  1.34E-11  1.61E-11  1.82E-11  1.97E-11  2.08E-11  2.18E-11
   14    4    3  1.15E-11  1.22E-11  1.29E-11  1.35E-11  1.45E-11  1.64E-11  1.81E-11  1.92E-11  2.05E-11  2.13E-11  2.19E-11  2.23E-11  2.27E-11
   15    4    1  9.20E-12  1.01E-11  1.06E-11  1.11E-11  1.20E-11  1.34E-11  1.46E-11  1.54E-11  1.63E-11  1.69E-11  1.73E-11  1.76E-11  1.79E-11
   16    8    2  5.71E-12  5.83E-12  5.91E-12  6.04E-12  6.43E-12  7.49E-12  8.98E-12  1.04E-11  1.27E-11  1.44E-11  1.57E-11  1.67E-11  1.75E-11
   17    8    3  5.59E-13  5.67E-13  5.88E-13  6.19E-13  7.00E-13  9.06E-13  1.21E-12  1.54E-12  2.16E-12  2.70E-12  3.14E-12  3.51E-12  3.81E-12
   18    8    1  3.41E-13  3.56E-13  3.73E-13  3.95E-13  4.47E-13  5.80E-13  7.74E-13  9.80E-13  1.38E-12  1.72E-12  1.99E-12  2.22E-12  2.41E-12
   19    8    5  3.84E-11  3.94E-11  4.01E-11  4.10E-11  4.30E-11  4.68E-11  5.07E-11  5.35E-11  5.74E-11  6.00E-11  6.20E-11  6.36E-11  6.50E-11
   20    8    6  1.87E-12  1.74E-12  1.72E-12  1.76E-12  1.89E-12  2.31E-12  2.95E-12  3.63E-12  4.91E-12  6.02E-12  6.95E-12  7.73E-12  8.39E-12
   21    8    4  3.25E-13  3.25E-13  3.40E-13  3.62E-13  4.24E-13  5.99E-13  8.92E-13  1.24E-12  2.03E-12  2.83E-12  3.57E-12  4.24E-12  4.83E-12
   22    8    7  1.30E-13  1.63E-13  1.88E-13  2.11E-13  2.61E-13  3.83E-13  5.90E-13  8.53E-13  1.51E-12  2.26E-12  3.04E-12  3.81E-12  4.54E-12
   23    9    2  2.46E-12  2.56E-12  2.63E-12  2.71E-12  2.94E-12  3.51E-12  4.33E-12  5.13E-12  6.52E-12  7.62E-12  8.47E-12  9.16E-12  9.72E-12
   24    9    3  3.61E-12  3.73E-12  3.80E-12  3.90E-12  4.19E-12  4.94E-12  6.00E-12  7.02E-12  8.75E-12  1.01E-11  1.11E-11  1.19E-11  1.25E-11
   25    9    1  5.70E-15  4.36E-15  4.25E-15  4.26E-15  3.98E-15  3.11E-15  2.28E-15  1.76E-15  1.18E-15  8.86E-16  7.19E-16  6.15E-16  5.48E-16
   26    9    5  5.31E-12  5.52E-12  5.67E-12  5.84E-12  6.22E-12  7.07E-12  8.17E-12  9.20E-12  1.10E-11  1.25E-11  1.37E-11  1.48E-11  1.56E-11
   27    9    6  3.23E-11  3.34E-11  3.41E-11  3.49E-11  3.66E-11  3.97E-11  4.28E-11  4.50E-11  4.80E-11  5.01E-11  5.18E-11  5.32E-11  5.45E-11
   28    9    4  1.96E-12  2.01E-12  2.06E-12  2.13E-12  2.31E-12  2.79E-12  3.47E-12  4.15E-12  5.35E-12  6.31E-12  7.06E-12  7.66E-12  8.16E-12
   29    9    8  2.16E-12  2.61E-12  2.97E-12  3.27E-12  3.80E-12  4.73E-12  5.84E-12  6.89E-12  8.78E-12  1.04E-11  1.18E-11  1.31E-11  1.42E-11
   30    9    7  2.35E-12  2.82E-12  3.21E-12  3.55E-12  4.12E-12  5.12E-12  6.26E-12  7.31E-12  9.12E-12  1.06E-11  1.18E-11  1.29E-11  1.37E-11
   31    7    2  1.87E-12  1.91E-12  1.97E-12  2.05E-12  2.27E-12  2.84E-12  3.66E-12  4.52E-12  6.12E-12  7.46E-12  8.55E-12  9.44E-12  1.02E-11
   32    7    3  2.84E-12  2.87E-12  2.90E-12  2.95E-12  3.12E-12  3.60E-12  4.28E-12  4.92E-12  5.95E-12  6.68E-12  7.22E-12  7.64E-12  7.97E-12
   33    7    1  2.02E-12  2.08E-12  2.11E-12  2.15E-12  2.29E-12  2.65E-12  3.15E-12  3.62E-12  4.36E-12  4.89E-12  5.28E-12  5.58E-12  5.82E-12
   34    7    5  1.23E-12  1.15E-12  1.15E-12  1.19E-12  1.31E-12  1.69E-12  2.30E-12  3.01E-12  4.53E-12  6.03E-12  7.41E-12  8.63E-12  9.69E-12
   35    7    6  7.73E-12  7.57E-12  7.59E-12  7.72E-12  8.13E-12  9.13E-12  1.04E-11  1.15E-11  1.33E-11  1.47E-11  1.58E-11  1.67E-11  1.74E-11
   36    7    4  3.17E-11  3.27E-11  3.34E-11  3.42E-11  3.58E-11  3.89E-11  4.18E-11  4.38E-11  4.64E-11  4.80E-11  4.92E-11  5.02E-11  5.11E-11
   37   10    2  1.35E-12  1.40E-12  1.45E-12  1.52E-12  1.70E-12  2.16E-12  2.82E-12  3.51E-12  4.84E-12  5.99E-12  6.94E-12  7.72E-12  8.37E-12
   38   10    3  1.09E-13  1.13E-13  1.19E-13  1.27E-13  1.49E-13  2.12E-13  3.18E-13  4.47E-13  7.43E-13  1.05E-12  1.33E-12  1.59E-12  1.82E-12
   39   10    1  6.92E-14  7.28E-14  7.70E-14  8.26E-14  9.72E-14  1.38E-13  2.06E-13  2.89E-13  4.79E-13  6.74E-13  8.57E-13  1.02E-12  1.17E-12
   40   10    5  7.39E-12  7.74E-12  8.00E-12  8.32E-12  9.08E-12  1.08E-11  1.31E-11  1.51E-11  1.85E-11  2.10E-11  2.30E-11  2.45E-11  2.58E-11
   41   10    6  4.05E-13  4.09E-13  4.25E-13  4.50E-13  5.15E-13  6.87E-13  9.54E-13  1.26E-12  1.92E-12  2.56E-12  3.17E-12  3.71E-12  4.19E-12
   42   10    4  6.77E-14  7.13E-14  7.63E-14  8.31E-14  1.01E-13  1.52E-13  2.45E-13  3.70E-13  6.98E-13  1.09E-12  1.51E-12  1.92E-12  2.31E-12
   43   10    8  4.55E-11  4.71E-11  4.77E-11  4.85E-11  5.05E-11  5.43E-11  5.83E-11  6.13E-11  6.54E-11  6.84E-11  7.07E-11  7.26E-11  7.43E-11
   44   10    9  1.08E-12  1.01E-12  1.01E-12  1.04E-12  1.15E-12  1.44E-12  1.87E-12  2.33E-12  3.25E-12  4.13E-12  4.93E-12  5.65E-12  6.31E-12
   45   10    7  6.28E-14  6.26E-14  6.61E-14  7.16E-14  8.62E-14  1.28E-13  2.03E-13  3.04E-13  5.81E-13  9.40E-13  1.35E-12  1.80E-12  2.24E-12
   46   12    2  5.99E-13  6.27E-13  6.54E-13  6.90E-13  7.79E-13  1.01E-12  1.35E-12  1.73E-12  2.49E-12  3.18E-12  3.79E-12  4.31E-12  4.75E-12
   47   12    3  8.17E-13  8.53E-13  8.89E-13  9.35E-13  1.05E-12  1.35E-12  1.79E-12  2.26E-12  3.20E-12  4.03E-12  4.75E-12  5.35E-12  5.86E-12
   48   12    1  7.43E-16  5.42E-16  4.80E-16  4.64E-16  4.49E-16  3.91E-16  3.20E-16  2.69E-16  2.10E-16  1.82E-16  1.69E-16  1.63E-16  1.63E-16
   49   12    5  1.37E-12  1.45E-12  1.51E-12  1.59E-12  1.77E-12  2.19E-12  2.78E-12  3.38E-12  4.53E-12  5.56E-12  6.46E-12  7.24E-12  7.92E-12
   50   12    6  5.90E-12  6.20E-12  6.42E-12  6.67E-12  7.27E-12  8.62E-12  1.03E-11  1.19E-11  1.45E-11  1.65E-11  1.80E-11  1.93E-11  2.04E-11
   51   12    4  4.58E-13  4.81E-13  5.05E-13  5.36E-13  6.13E-13  8.05E-13  1.09E-12  1.41E-12  2.05E-12  2.65E-12  3.17E-12  3.62E-12  4.00E-12
   52   12    8  2.96E-12  3.12E-12  3.21E-12  3.32E-12  3.56E-12  4.08E-12  4.76E-12  5.41E-12  6.63E-12  7.74E-12  8.73E-12  9.63E-12  1.04E-11
   53   12    9  4.19E-11  4.35E-11  4.41E-11  4.49E-11  4.66E-11  4.99E-11  5.32E-11  5.56E-11  5.87E-11  6.09E-11  6.26E-11  6.41E-11  6.54E-11
   54   12    7  1.08E-12  1.14E-12  1.19E-12  1.26E-12  1.41E-12  1.77E-12  2.29E-12  2.82E-12  3.87E-12  4.82E-12  5.65E-12  6.38E-12  7.02E-12
   55   12   10  1.27E-12  1.51E-12  1.69E-12  1.86E-12  2.18E-12  2.73E-12  3.38E-12  4.01E-12  5.18E-12  6.26E-12  7.26E-12  8.18E-12  9.02E-12
   56   12   11  1.35E-12  1.60E-12  1.80E-12  1.99E-12  2.33E-12  2.93E-12  3.62E-12  4.28E-12  5.49E-12  6.59E-12  7.57E-12  8.46E-12  9.26E-12
   57   11    2  4.20E-13  4.36E-13  4.56E-13  4.84E-13  5.56E-13  7.51E-13  1.06E-12  1.43E-12  2.23E-12  3.02E-12  3.75E-12  4.39E-12  4.95E-12
   58   11    3  6.60E-13  6.83E-13  7.08E-13  7.42E-13  8.28E-13  1.04E-12  1.35E-12  1.67E-12  2.27E-12  2.78E-12  3.19E-12  3.53E-12  3.80E-12
   59   11    1  4.69E-13  4.87E-13  5.06E-13  5.31E-13  5.92E-13  7.45E-13  9.65E-13  1.19E-12  1.62E-12  1.98E-12  2.27E-12  2.50E-12  2.70E-12
   60   11    5  3.23E-13  3.34E-13  3.49E-13  3.70E-13  4.24E-13  5.72E-13  8.16E-13  1.12E-12  1.83E-12  2.63E-12  3.44E-12  4.23E-12  4.96E-12
   61   11    6  1.78E-12  1.84E-12  1.89E-12  1.97E-12  2.18E-12  2.66E-12  3.33E-12  4.01E-12  5.24E-12  6.27E-12  7.12E-12  7.83E-12  8.43E-12
   62   11    4  5.77E-12  6.05E-12  6.26E-12  6.51E-12  7.09E-12  8.42E-12  1.01E-11  1.16E-11  1.40E-11  1.58E-11  1.71E-11  1.81E-11  1.89E-11
   63   11    8  2.57E-13  2.38E-13  2.38E-13  2.47E-13  2.76E-13  3.60E-13  5.03E-13  6.84E-13  1.15E-12  1.72E-12  2.35E-12  3.02E-12  3.69E-12
   64   11    9  4.26E-12  4.19E-12  4.19E-12  4.26E-12  4.50E-12  5.09E-12  5.88E-12  6.65E-12  8.05E-12  9.28E-12  1.03E-11  1.13E-11  1.21E-11
   65   11    7  4.22E-11  4.38E-11  4.44E-11  4.52E-11  4.69E-11  5.05E-11  5.40E-11  5.66E-11  6.01E-11  6.24E-11  6.42E-11  6.58E-11  6.71E-11
   66   11   10  4.40E-14  5.47E-14  6.30E-14  7.17E-14  8.94E-14  1.31E-13  1.99E-13  2.90E-13  5.37E-13  8.68E-13  1.27E-12  1.73E-12  2.23E-12
   67   13    2  2.75E-13  2.90E-13  3.06E-13  3.28E-13  3.83E-13  5.33E-13  7.77E-13  1.07E-12  1.72E-12  2.39E-12  3.02E-12  3.58E-12  4.08E-12
   68   13    3  2.17E-14  2.30E-14  2.46E-14  2.67E-14  3.24E-14  4.93E-14  8.09E-14  1.24E-13  2.42E-13  3.87E-13  5.43E-13  7.00E-13  8.49E-13
   69   13    1  1.41E-14  1.51E-14  1.62E-14  1.76E-14  2.13E-14  3.24E-14  5.29E-14  8.12E-14  1.57E-13  2.51E-13  3.52E-13  4.53E-13  5.50E-13
   70   13    5  1.91E-12  2.01E-12  2.10E-12  2.22E-12  2.50E-12  3.19E-12  4.17E-12  5.20E-12  7.18E-12  8.92E-12  1.04E-11  1.16E-11  1.26E-11
   71   13    6  8.55E-14  8.88E-14  9.39E-14  1.01E-13  1.21E-13  1.75E-13  2.69E-13  3.89E-13  6.84E-13  1.02E-12  1.37E-12  1.72E-12  2.04E-12
   72   13    4  1.40E-14  1.51E-14  1.64E-14  1.81E-14  2.26E-14  3.62E-14  6.33E-14  1.03E-13  2.25E-13  3.96E-13  6.04E-13  8.31E-13  1.07E-12
   73   13    8  8.25E-12  8.76E-12  9.13E-12  9.58E-12  1.06E-11  1.29E-11  1.56E-11  1.81E-11  2.21E-11  2.52E-11  2.75E-11  2.94E-11  3.10E-11
   74   13    9  2.67E-13  2.72E-13  2.84E-13  3.02E-13  3.50E-13  4.72E-13  6.61E-13  8.80E-13  1.37E-12  1.88E-12  2.38E-12  2.86E-12  3.32E-12
   75   13    7  1.55E-14  1.63E-14  1.76E-14  1.93E-14  2.39E-14  3.71E-14  6.22E-14  9.83E-14  2.07E-13  3.66E-13  5.67E-13  8.02E-13  1.06E-12
   76   13   10  4.66E-11  4.91E-11  5.01E-11  5.11E-11  5.35E-11  5.80E-11  6.24E-11  6.56E-11  7.02E-11  7.34E-11  7.59E-11  7.81E-11  8.00E-11
   77   13   12  6.62E-13  6.27E-13  6.37E-13  6.66E-13  7.51E-13  9.63E-13  1.26E-12  1.58E-12  2.22E-12  2.85E-12  3.44E-12  4.01E-12  4.53E-12
   78   13   11  2.04E-14  2.03E-14  2.14E-14  2.31E-14  2.79E-14  4.10E-14  6.39E-14  9.48E-14  1.82E-13  3.04E-13  4.62E-13  6.51E-13  8.65E-13
   79   15    2  1.27E-13  1.34E-13  1.42E-13  1.52E-13  1.79E-13  2.52E-13  3.74E-13  5.25E-13  8.80E-13  1.26E-12  1.64E-12  1.99E-12  2.31E-12
   80   15    3  1.64E-13  1.74E-13  1.84E-13  1.97E-13  2.31E-13  3.25E-13  4.79E-13  6.67E-13  1.10E-12  1.57E-12  2.01E-12  2.43E-12  2.80E-12
   81   15    1  9.31E-17  7.14E-17  6.15E-17  5.74E-17  5.45E-17  5.13E-17  4.77E-17  4.55E-17  4.51E-17  4.80E-17  5.29E-17  5.89E-17  6.55E-17
   82   15    5  3.82E-13  4.04E-13  4.24E-13  4.50E-13  5.15E-13  6.80E-13  9.31E-13  1.22E-12  1.83E-12  2.45E-12  3.04E-12  3.58E-12  4.08E-12
   83   15    6  1.51E-12  1.59E-12  1.66E-12  1.75E-12  1.97E-12  2.50E-12  3.25E-12  4.03E-12  5.51E-12  6.81E-12  7.93E-12  8.88E-12  9.70E-12
   84   15    4  9.71E-14  1.03E-13  1.10E-13  1.18E-13  1.40E-13  2.01E-13  3.03E-13  4.29E-13  7.28E-13  1.05E-12  1.37E-12  1.67E-12  1.95E-12
   85   15    8  8.46E-13  9.00E-13  9.45E-13  9.99E-13  1.13E-12  1.42E-12  1.82E-12  2.23E-12  3.04E-12  3.81E-12  4.52E-12  5.17E-12  5.77E-12
   86   15    9  7.35E-12  7.79E-12  8.12E-12  8.51E-12  9.40E-12  1.13E-11  1.37E-11  1.58E-11  1.91E-11  2.15E-11  2.33E-11  2.47E-11  2.60E-11
   87   15    7  3.05E-13  3.23E-13  3.41E-13  3.64E-13  4.21E-13  5.65E-13  7.86E-13  1.04E-12  1.59E-12  2.14E-12  2.68E-12  3.18E-12  3.63E-12
   88   15   10  1.78E-12  1.90E-12  1.98E-12  2.06E-12  2.23E-12  2.60E-12  3.06E-12  3.50E-12  4.33E-12  5.10E-12  5.83E-12  6.50E-12  7.13E-12
   89   15   12  4.48E-11  4.70E-11  4.79E-11  4.89E-11  5.11E-11  5.52E-11  5.91E-11  6.19E-11  6.56E-11  6.81E-11  7.00E-11  7.16E-11  7.31E-11
   90   15   11  6.53E-13  6.98E-13  7.37E-13  7.84E-13  8.95E-13  1.15E-12  1.51E-12  1.88E-12  2.62E-12  3.33E-12  4.00E-12  4.61E-12  5.18E-12
   91   15   13  8.22E-13  9.90E-13  1.11E-12  1.22E-12  1.43E-12  1.80E-12  2.22E-12  2.63E-12  3.40E-12  4.13E-12  4.82E-12  5.47E-12  6.08E-12
   92   15   14  8.81E-13  1.05E-12  1.17E-12  1.28E-12  1.50E-12  1.89E-12  2.34E-12  2.78E-12  3.59E-12  4.35E-12  5.06E-12  5.72E-12  6.34E-12
   93   14    2  8.97E-14  9.42E-14  9.97E-14  1.07E-13  1.28E-13  1.86E-13  2.88E-13  4.22E-13  7.63E-13  1.16E-12  1.58E-12  1.99E-12  2.37E-12
   94   14    3  1.35E-13  1.42E-13  1.49E-13  1.59E-13  1.85E-13  2.57E-13  3.72E-13  5.08E-13  8.10E-13  1.11E-12  1.39E-12  1.64E-12  1.86E-12
   95   14    1  9.47E-14  9.96E-14  1.05E-13  1.12E-13  1.31E-13  1.81E-13  2.62E-13  3.57E-13  5.69E-13  7.80E-13  9.75E-13  1.15E-12  1.30E-12
   96   14    5  8.89E-14  9.18E-14  9.65E-14  1.03E-13  1.21E-13  1.71E-13  2.60E-13  3.75E-13  6.83E-13  1.07E-12  1.51E-12  1.96E-12  2.42E-12
   97   14    6  4.75E-13  4.92E-13  5.12E-13  5.41E-13  6.15E-13  8.04E-13  1.09E-12  1.41E-12  2.08E-12  2.72E-12  3.31E-12  3.83E-12  4.28E-12
   98   14    4  1.48E-12  1.55E-12  1.61E-12  1.70E-12  1.91E-12  2.43E-12  3.16E-12  3.91E-12  5.34E-12  6.55E-12  7.54E-12  8.35E-12  9.02E-12
   99   14    8  8.79E-14  9.01E-14  9.39E-14  9.97E-14  1.15E-13  1.56E-13  2.23E-13  3.07E-13  5.29E-13  8.15E-13  1.16E-12  1.53E-12  1.94E-12
  100   14    9  1.10E-12  1.13E-12  1.17E-12  1.22E-12  1.36E-12  1.70E-12  2.17E-12  2.65E-12  3.58E-12  4.43E-12  5.20E-12  5.89E-12  6.51E-12
  101   14    7  7.50E-12  7.90E-12  8.22E-12  8.61E-12  9.52E-12  1.15E-11  1.40E-11  1.61E-11  1.96E-11  2.22E-11  2.41E-11  2.57E-11  2.69E-11
  102   14   10  8.66E-14  7.87E-14  7.85E-14  8.13E-14  9.09E-14  1.18E-13  1.62E-13  2.17E-13  3.59E-13  5.45E-13  7.73E-13  1.04E-12  1.34E-12
  103   14   12  2.58E-12  2.53E-12  2.54E-12  2.59E-12  2.75E-12  3.15E-12  3.67E-12  4.17E-12  5.13E-12  6.01E-12  6.82E-12  7.57E-12  8.25E-12
